id,score,text,episode,start_time,end_time,start_frame,end_frame
nQulFI8BYtCDorbFC3Kq,1.0,"下一站, 鬼子母神前, 鬼子母神前",6,"00:16:09,593","00:16:13,346",23246,23336
nwulFI8BYtCDorbFC3Kq,1.0,姊姊和祥子都做得到,6,"00:16:44,753","00:16:46,963",24089,24142
oAulFI8BYtCDorbFC3Kq,1.0,為什麼我就....,6,"00:16:47,631","00:16:49,215",24158,24196
oQulFI8BYtCDorbFC3Kq,1.0,"不行, 她不接",6,"00:16:56,724","00:16:58,683",24376,24423
owulFI8BYtCDorbFC3Kq,1.0,"昨天才發生那種事, 過來也尷尬吧",6,"00:17:02,563","00:17:05,940",24516,24597
qQulFI8BYtCDorbFC3Kq,1.0,至少接個電話嘛,6,"00:17:40,309","00:17:41,434",25421,25448
qgulFI8BYtCDorbFC3Kq,1.0,快接啦,6,"00:17:41,435","00:17:43,019",25448,25486
qwulFI8BYtCDorbFC3Kq,1.0,你不去參加樂團練習嗎,6,"00:17:44,772","00:17:47,106",25528,25584
rAulFI8BYtCDorbFC3Kq,1.0,原來如此,6,"00:17:52,488","00:17:53,613",25713,25740
rQulFI8BYtCDorbFC3Kq,1.0,你一沮喪就會變得很安靜呢,6,"00:17:53,614","00:17:55,948",25740,25796
rgulFI8BYtCDorbFC3Kq,1.0,"那我還得參加樂團, 先回去了",6,"00:17:55,949","00:17:58,826",25796,25865
rwulFI8BYtCDorbFC3Kq,1.0,我就是在為樂團的事情沮喪,6,"00:18:00,537","00:18:03,039",25906,25966
sQulFI8BYtCDorbFC3Kq,1.0,能為自己樂團的事情沮喪,6,"00:18:05,250","00:18:07,877",26019,26082
sgulFI8BYtCDorbFC3Kq,1.0,我其實覺得有點羨慕,6,"00:18:07,878","00:18:09,796",26082,26128
tAulFI8BYtCDorbFC3Kq,1.0,我們都等兩小時五十六分三十一秒了耶,6,"00:19:06,019","00:19:09,522",27476,27560
tQulFI8BYtCDorbFC3Kq,1.0,立希,6,"00:19:09,523","00:19:10,648",27560,27587
tgulFI8BYtCDorbFC3Kq,1.0,她逃走了,6,"00:19:12,568","00:19:13,401",27633,27653
uAulFI8BYtCDorbFC3Kq,1.0,怎麼辦,6,"00:19:44,391","00:19:45,558",28396,28424
uQulFI8BYtCDorbFC3Kq,1.0,不要逃啦,6,"00:19:47,060","00:19:48,352",28460,28491
vAulFI8BYtCDorbFC3Kq,1.0,我為什麼要聽你的,6,"00:19:52,482","00:19:54,025",28590,28627
wAulFI8BYtCDorbFC3Kq,1.0,糟糕,6,"00:19:59,740","00:20:00,948",28764,28793
wwulFI8BYtCDorbFC3Kq,1.0,"吵死了, 那是最終手段",6,"00:20:04,745","00:20:07,496",28884,28950
xQulFI8BYtCDorbFC3Kq,1.0,誰要停下來啊,6,"00:20:10,042","00:20:11,417",29011,29044
xwulFI8BYtCDorbFC3Kq,1.0,你真的很煩耶,6,"00:20:13,420","00:20:15,504",29092,29142
yAulFI8BYtCDorbFC3Kq,1.0,危險,6,"00:20:29,353","00:20:30,436",29474,29500
yQulFI8BYtCDorbFC3Kq,1.0,抓到你了,6,"00:20:30,729","00:20:33,898",29507,29583
ywulFI8BYtCDorbFC3Kq,1.0,這是海洋生物系列第六彈,6,"00:20:38,779","00:20:41,864",29700,29774
zwulFI8BYtCDorbFC3Kq,1.0,因為真的超可愛的,6,"00:20:55,963","00:20:58,297",30112,30168
0QulFI8BYtCDorbFC3Kq,1.0,"明天就是演唱會了喔, 怎麼辦?",6,"00:21:02,719","00:21:05,388",30274,30338
0gulFI8BYtCDorbFC3Kq,1.0,已經不能再逃避下去了,6,"00:21:07,182","00:21:09,058",30381,30426
0wulFI8BYtCDorbFC3Kq,1.0,那我呢? 那我呢?,6,"00:21:14,940","00:21:16,774",30567,30611
1QulFI8BYtCDorbFC3Kq,1.0,你應該還有其他話該跟我說的吧?,6,"00:21:19,194","00:21:21,612",30669,30727
1wulFI8BYtCDorbFC3Kq,1.0,像是謝謝或謝謝還有謝謝啊,6,"00:21:22,322","00:21:25,449",30744,30819
2AulFI8BYtCDorbFC3Kq,1.0,你們在做什麼?,6,"00:21:25,450","00:21:27,159",30819,30860
3AulFI8BYtCDorbFC3Kq,1.0,你是我們國中部的?,6,"00:21:35,502","00:21:37,795",31060,31115
3QulFI8BYtCDorbFC3Kq,1.0,三年級生,6,"00:21:38,588","00:21:40,047",31134,31169
3gulFI8BYtCDorbFC3Kq,1.0,咦? 比平常還早開耶?,7,"00:00:00,917","00:00:02,751",21,65
4AulFI8BYtCDorbFC3Kq,1.0,現在開始試音,7,"00:00:07,298","00:00:09,049",174,216
4QulFI8BYtCDorbFC3Kq,1.0,先從鼓手開始,7,"00:00:09,050","00:00:10,801",216,258
4wulFI8BYtCDorbFC3Kq,1.0,麻煩放慢一點,7,"00:00:15,015","00:00:16,724",359,400
5QulFI8BYtCDorbFC3Kq,1.0,好 可以了,7,"00:00:23,982","00:00:25,315",574,606
5gulFI8BYtCDorbFC3Kq,1.0,請敲小鼓,7,"00:00:25,316","00:00:26,400",606,632
5wulFI8BYtCDorbFC3Kq,1.0,"好, 再來是腳踏鈸",7,"00:00:30,989","00:00:32,698",742,783
6wulFI8BYtCDorbFC3Kq,1.0,"好, 鼓手試音結束",7,"00:00:53,094","00:00:54,928",1272,1316
7AulFI8BYtCDorbFC3Kq,1.0,那麼貝斯手 請彈弦,7,"00:00:55,597","00:00:58,057",1332,1391
7QulFI8BYtCDorbFC3Kq,1.0,好的,7,"00:00:58,058","00:00:59,224",1391,1419
7gulFI8BYtCDorbFC3Kq,1.0,要彈曲子嗎,7,"00:01:01,728","00:01:02,811",1479,1505
8AulFI8BYtCDorbFC3Kq,1.0,奇怪,7,"00:01:05,315","00:01:06,398",1565,1591
8wulFI8BYtCDorbFC3Kq,1.0,但樂奈不知道跑到哪去了,7,"00:01:11,196","00:01:12,863",1706,1746
9QulFI8BYtCDorbFC3Kq,1.0,應該從吉他先開始測試的,7,"00:01:15,283","00:01:17,826",1804,1865
9wulFI8BYtCDorbFC3Kq,1.0,請幫忙做聲音測試,7,"00:01:19,120","00:01:20,829",1896,1937
-AulFI8BYtCDorbFC3Kq,1.0,請多多指教,7,"00:01:28,755","00:01:30,506",2127,2169
-wulFI8BYtCDorbFC3Kq,1.0,要用和正式上場時一樣的音量喔,7,"00:01:37,639","00:01:39,807",2340,2392
_AulFI8BYtCDorbFC3Kq,1.0,可以進來參觀嗎,7,"00:01:42,477","00:01:43,894",2456,2490
AAulFI8BYtCDorbFC3Oq,1.0,請多多... 指教...,7,"00:01:53,530","00:01:56,907",2721,2802
AQulFI8BYtCDorbFC3Oq,1.0,剛才好緊張喔,7,"00:03:35,173","00:03:37,466",5158,5213
AgulFI8BYtCDorbFC3Oq,1.0,彩排完全一蹋糊塗,7,"00:03:37,467","00:03:39,092",5213,5252
BAulFI8BYtCDorbFC3Oq,1.0,"我看不行了啦, 其他樂團都太厲害了",7,"00:03:40,178","00:03:43,597",5278,5360
BwulFI8BYtCDorbFC3Oq,1.0,我有啊,7,"00:03:48,269","00:03:49,603",5472,5504
CwulFI8BYtCDorbFC3Oq,1.0,我也去休息室打聲招呼吧,7,"00:03:54,734","00:03:57,486",5627,5693
DAulFI8BYtCDorbFC3Oq,1.0,立希和小燈呢?,7,"00:03:57,779","00:03:59,529",5700,5742
DgulFI8BYtCDorbFC3Oq,1.0,你們不去嗎,7,"00:04:01,157","00:04:02,241",5781,5807
DwulFI8BYtCDorbFC3Oq,1.0,坐在那邊很冷,7,"00:04:10,541","00:04:12,000",6006,6041
EAulFI8BYtCDorbFC3Oq,1.0,還是坐到椅子上吧,7,"00:04:12,001","00:04:13,919",6041,6087
EQulFI8BYtCDorbFC3Oq,1.0,你在緊張嗎,7,"00:04:20,051","00:04:21,468",6234,6268
FQulFI8BYtCDorbFC3Oq,1.0,應該大都是 Afterglow 的歌迷就是了,7,"00:04:34,315","00:04:37,776",6576,6659
FgulFI8BYtCDorbFC3Oq,1.0,之前演唱會的時候,7,"00:04:39,487","00:04:41,571",6700,6750
FwulFI8BYtCDorbFC3Oq,1.0,有觀眾說主唱不曉得在拼什麼,7,"00:04:41,572","00:04:45,158",6750,6836
GAulFI8BYtCDorbFC3Oq,1.0,為什麼還把那種事記在心上,7,"00:04:45,159","00:04:46,827",6836,6876
GQulFI8BYtCDorbFC3Oq,1.0,"不是, 我沒有責備你的意思",7,"00:04:47,912","00:04:50,247",6902,6958
GwulFI8BYtCDorbFC3Oq,1.0,燈唱的歌是最棒的,7,"00:05:00,883","00:05:02,968",7213,7263
HAulFI8BYtCDorbFC3Oq,1.0,那些是什麼?,7,"00:05:09,517","00:05:10,309",7420,7439
IQulFI8BYtCDorbFC3Oq,1.0,怎怎麼了嗎,7,"00:05:22,447","00:05:24,031",7730,7768
IgulFI8BYtCDorbFC3Oq,1.0,你們聊了什麼?,7,"00:05:31,372","00:05:32,581",7944,7973
IwulFI8BYtCDorbFC3Oq,1.0,她們就說可以多拿一些點心走啊,7,"00:05:33,333","00:05:36,001",7991,8055
JQulFI8BYtCDorbFC3Oq,1.0,然後我說這是我們第一次參加,7,"00:05:38,629","00:05:40,630",8118,8166
LQulFI8BYtCDorbFC3Oq,1.0,我要吃,7,"00:05:57,482","00:05:58,106",8570,8585
MwulFI8BYtCDorbFC3Oq,1.0,演唱會時別突然彈吉他,7,"00:06:10,453","00:06:12,245",8881,8924
NgulFI8BYtCDorbFC3Oq,1.0,我要抹茶百匯,7,"00:06:19,462","00:06:20,712",9097,9127
OwulFI8BYtCDorbFC3Oq,1.0,"很有精神, 不錯喔",7,"00:06:33,726","00:06:35,769",9439,9488
PQulFI8BYtCDorbFC3Oq,1.0,那是裝甜點的胃啦,7,"00:06:38,106","00:06:40,899",9544,9611
PgulFI8BYtCDorbFC3Oq,1.0,吵死了,7,"00:06:43,069","00:06:44,319",9663,9693
QAulFI8BYtCDorbFC3Oq,1.0,吵死了,7,"00:06:45,321","00:06:46,571",9717,9747
QgulFI8BYtCDorbFC3Oq,1.0,PoP iPa 和 Afterglow 主辦的演唱會,7,"00:06:49,742","00:06:53,286",9823,9908
RAulFI8BYtCDorbFC3Oq,1.0,你們回來啦,7,"00:06:57,417","00:06:58,917",10007,10043
RgulFI8BYtCDorbFC3Oq,1.0,觀眾們的聲音連這裡都能聽見呢,7,"00:07:02,505","00:07:05,465",10129,10200
SAulFI8BYtCDorbFC3Oq,1.0,-好羡慕大家都有可愛的舞合服裝喔,7,"00:07:07,343","00:07:10,679",10245,10325
SQulFI8BYtCDorbFC3Oq,1.0,先讓演唱會成功再想那個吧,7,"00:07:10,680","00:07:13,432",10325,10391
SwulFI8BYtCDorbFC3Oq,1.0,洗手間人很多嗎?,7,"00:07:14,684","00:07:16,226",10421,10458
TAulFI8BYtCDorbFC3Oq,1.0,不去看演唱會嗎,7,"00:07:16,894","00:07:18,228",10474,10506
TgulFI8BYtCDorbFC3Oq,1.0,樂奈想看的話就打開電視吧,7,"00:07:21,065","00:07:23,400",10574,10630
UAulFI8BYtCDorbFC3Oq,1.0,有辦法,7,"00:07:27,155","00:07:28,155",10720,10744
UgulFI8BYtCDorbFC3Oq,1.0,在正式開始前說這種話大家會緊張的,7,"00:07:34,579","00:07:38,039",10898,10981
VgulFI8BYtCDorbFC3Oq,1.0,"好啊, 先來一次比較好",7,"00:07:46,382","00:07:48,258",11181,11226
VwulFI8BYtCDorbFC3Oq,1.0,我查一下錄音室有沒有空著,7,"00:07:48,259","00:07:49,801",11226,11263
WQulFI8BYtCDorbFC3Oq,1.0,又要去?,7,"00:07:51,220","00:07:51,803",11297,11311
WwulFI8BYtCDorbFC3Oq,1.0,我馬上回來,7,"00:07:53,306","00:07:54,848",11347,11384
XQulFI8BYtCDorbFC3Oq,1.0,等我一下,7,"00:08:03,524","00:08:04,649",11592,11619
XgulFI8BYtCDorbFC3Oq,1.0,快一點,7,"00:08:04,650","00:08:05,650",11619,11643
YAulFI8BYtCDorbFC3Oq,1.0,小燈,7,"00:08:11,532","00:08:12,741",11784,11813
YwulFI8BYtCDorbFC3Oq,1.0,"好, 我們到時候會那麼做的",7,"00:08:22,168","00:08:24,211",12039,12088
ZwulFI8BYtCDorbFC3Oq,1.0,已經要上台了嗎,7,"00:08:28,674","00:08:29,883",12195,12224
aAulFI8BYtCDorbFC3Oq,1.0,走路小心腳邊喔,7,"00:08:29,884","00:08:31,384",12224,12260
agulFI8BYtCDorbFC3Oq,1.0,麻煩你了,7,"00:08:35,181","00:08:36,598",12351,12385
bQulFI8BYtCDorbFC3Oq,1.0,一起加油吧,7,"00:08:53,658","00:08:55,033",12794,12827
bgulFI8BYtCDorbFC3Oq,1.0,抱歉,7,"00:08:57,662","00:08:58,662",12890,12914
cQulFI8BYtCDorbFC3Oq,1.0,大家也都一樣緊張啊,7,"00:09:03,668","00:09:06,086",13034,13092
cgulFI8BYtCDorbFC3Oq,1.0,那個...,7,"00:09:19,559","00:09:20,517",13415,13438
dQulFI8BYtCDorbFC3Oq,1.0,我們大家也都覺得很緊張,7,"00:09:27,483","00:09:30,318",13605,13673
eQulFI8BYtCDorbFC3Oq,1.0,"不好意思, 請再重來一次",7,"00:09:56,012","00:09:58,138",14289,14340
egulFI8BYtCDorbFC3Oq,1.0,不好意思,7,"00:10:07,315","00:10:08,523",14560,14589
ewulFI8BYtCDorbFC3Oq,1.0,其實我們是第一次參加演唱會,7,"00:10:08,524","00:10:10,734",14589,14642
fQulFI8BYtCDorbFC3Oq,1.0,那個 樂奈你呢?,7,"00:10:11,944","00:10:14,487",14671,14732
fgulFI8BYtCDorbFC3Oq,1.0,我在很多地方彈過,7,"00:10:14,488","00:10:16,072",14732,14770
fwulFI8BYtCDorbFC3Oq,1.0,都是彈什麼樣的歌呢?,7,"00:10:16,073","00:10:17,490",14770,14804
gQulFI8BYtCDorbFC3Oq,1.0,看當下的心情阿,7,"00:10:19,327","00:10:21,328",14848,14896
gwulFI8BYtCDorbFC3Oq,1.0,彈的是什麼歌呢?,7,"00:10:22,538","00:10:24,122",14925,14963
hAulFI8BYtCDorbFC3Oq,1.0,. 即興演奏,7,"00:10:24,123","00:10:25,415",14963,14994
hgulFI8BYtCDorbFC3Oq,1.0,樂奈是從幾歲開始彈吉他的呢?,7,"00:10:27,001","00:10:29,836",15032,15100
hwulFI8BYtCDorbFC3Oq,1.0,不記得了,7,"00:10:29,837","00:10:30,837",15100,15124
igulFI8BYtCDorbFC3Oq,1.0,演唱會呢?,7,"00:10:33,924","00:10:35,175",15198,15228
iwulFI8BYtCDorbFC3Oq,1.0,準備好了嗎,7,"00:10:37,720","00:10:39,012",15289,15320
jAulFI8BYtCDorbFC3Oq,1.0,不好意思讓大家久等了,7,"00:10:39,013","00:10:41,181",15320,15372
jwulFI8BYtCDorbFC3Oq,1.0,我該對你說什麼話,7,"00:11:12,463","00:11:13,797",16122,16154
kgulFI8BYtCDorbFC3Oq,1.0,但就算迷失方向也想和你前進,7,"00:12:00,052","00:12:06,391",17263,17415
lQulFI8BYtCDorbFC3Oq,1.0,我不會再將自己講得一文不值,7,"00:12:32,585","00:12:37,464",18043,18160
lgulFI8BYtCDorbFC3Oq,1.0,謝謝大家,7,"00:14:32,580","00:14:33,997",20920,20954
lwulFI8BYtCDorbFC3Oq,1.0,很高興你願意過來,7,"00:14:42,506","00:14:45,133",21158,21221
mAulFI8BYtCDorbFC3Oq,1.0,那個時候,7,"00:14:46,093","00:14:47,468",21244,21277
mQulFI8BYtCDorbFC3Oq,1.0,我沒有把歌唱好,7,"00:14:48,220","00:14:50,430",21295,21348
mgulFI8BYtCDorbFC3Oq,1.0,害大家變得四分五裂,7,"00:14:51,056","00:14:53,308",21363,21417
mwulFI8BYtCDorbFC3Oq,1.0,我好難受好難受...,7,"00:14:54,310","00:14:57,937",21441,21528
nQulFI8BYtCDorbFC3Oq,1.0,覺得以後再也不想組樂團了,7,"00:15:02,568","00:15:05,862",21639,21718
nwulFI8BYtCDorbFC3Oq,1.0,但就算迷失方向我也想繼續前進,7,"00:15:17,333","00:15:20,877",21993,22078
oAulFI8BYtCDorbFC3Oq,1.0,今天我也一直覺得很害怕,7,"00:15:22,004","00:15:24,923",22105,22175
ogulFI8BYtCDorbFC3Oq,1.0,我能做的就是拼了命地去唱,7,"00:15:32,264","00:15:36,017",22351,22441
pwulFI8BYtCDorbFC3Oq,1.0,辛苦了,7,"00:20:22,262","00:20:24,889",29304,29367
qQulFI8BYtCDorbFC3Oq,1.0,我們PoPiPa也不能輸,7,"00:20:28,227","00:20:29,685",29447,29482
rAulFI8BYtCDorbFC3Oq,1.0,"辛苦了, 謝謝大家",7,"00:20:35,234","00:20:37,193",29615,29662
rQulFI8BYtCDorbFC3Oq,1.0,辛苦了,7,"00:20:37,194","00:20:38,236",29662,29687
rgulFI8BYtCDorbFC3Oq,1.0,這算是大成功吧?,7,"00:20:38,987","00:20:41,656",29705,29769
sAulFI8BYtCDorbFC3Oq,1.0,只是講法的差別吧,7,"00:20:43,867","00:20:45,618",29822,29864
sQulFI8BYtCDorbFC3Oq,1.0,"小燈, 你唱得真的好棒喔",7,"00:20:47,120","00:20:49,872",29900,29966
swulFI8BYtCDorbFC3Oq,1.0,為什麼要演奏春日影!,7,"00:20:56,129","00:20:58,339",30116,30169
tAulFI8BYtCDorbFC3Oq,1.0,不好意思,7,"00:22:36,313","00:22:37,772",32518,32553
tgulFI8BYtCDorbFC3Oq,1.0,"拜託你, 初華",7,"00:23:13,642","00:23:16,435",33413,33480
uQulFI8BYtCDorbFC3Oq,1.0,不是都說不會演奏了嗎!,8,"00:00:05,672","00:00:07,339",135,175
vAulFI8BYtCDorbFC3Oq,1.0,她在嗎,8,"00:00:14,931","00:00:15,931",357,381
vQulFI8BYtCDorbFC3Oq,1.0,你知道這對她造成多大的傷害嗎,8,"00:00:17,392","00:00:19,309",416,462
wAulFI8BYtCDorbFC3Oq,1.0,太過分了,8,"00:00:26,151","00:00:27,359",626,655
wQulFI8BYtCDorbFC3Oq,1.0,爽世同學,8,"00:00:28,528","00:00:29,528",683,707
wgulFI8BYtCDorbFC3Oq,1.0,昨天的演唱會好精采喔,8,"00:02:05,125","00:02:07,501",2999,3056
wwulFI8BYtCDorbFC3Oq,1.0,小燈真的是樂團主唱啊,8,"00:02:07,502","00:02:10,087",3056,3118
xQulFI8BYtCDorbFC3Oq,1.0,你唱歌時真的好帥氣,8,"00:02:11,756","00:02:13,590",3158,3202
xgulFI8BYtCDorbFC3Oq,1.0,小燈和小愛都表現得好棒喔,8,"00:02:13,591","00:02:16,260",3202,3266
xwulFI8BYtCDorbFC3Oq,1.0,我在舞合上有看到大家喔,8,"00:02:17,387","00:02:19,596",3293,3346
yQulFI8BYtCDorbFC3Oq,1.0,爽世同學是個溫柔的人,8,"00:02:28,731","00:02:30,357",3565,3604
ygulFI8BYtCDorbFC3Oq,1.0,她一定會原諒你的,8,"00:02:30,358","00:02:31,984",3604,3643
ywulFI8BYtCDorbFC3Oq,1.0,祥子為什麼會來看演唱會呢,8,"00:02:34,237","00:02:37,072",3697,3765
zQulFI8BYtCDorbFC3Oq,1.0,她是隔壁班的,8,"00:02:50,962","00:02:52,629",4098,4138
zwulFI8BYtCDorbFC3Oq,1.0,因為我也有點在意,8,"00:02:58,636","00:03:00,387",4282,4324
0wulFI8BYtCDorbFC3Oq,1.0,就是祥子啊 她叫祥子,8,"00:03:18,740","00:03:20,616",4764,4809
1AulFI8BYtCDorbFC3Oq,1.0,她偶爾會在音樂教室彈鋼琴,8,"00:03:20,617","00:03:22,910",4809,4864
1gulFI8BYtCDorbFC3Oq,1.0,你知道嗎,8,"00:03:25,121","00:03:26,288",4917,4945
2wulFI8BYtCDorbFC3Oq,1.0,第一次演唱會以失敗收場,8,"00:03:52,148","00:03:53,732",5565,5603
3AulFI8BYtCDorbFC3Oq,1.0,夾著尾巴逃回來了嗎,8,"00:03:53,733","00:03:55,776",5603,5652
3QulFI8BYtCDorbFC3Oq,1.0,非常成功好嗎,8,"00:03:56,986","00:03:58,528",5681,5718
5wulFI8BYtCDorbFC3Oq,1.0,演唱會以後會繼續辦,8,"00:04:35,066","00:04:36,400",6594,6626
6wulFI8BYtCDorbFC3Oq,1.0,樂奈她都是什麼時候過來的啊,8,"00:04:48,079","00:04:51,331",6906,6984
7wulFI8BYtCDorbFC3Oq,1.0,不好意思,8,"00:04:58,256","00:04:59,840",7150,7188
8AulFI8BYtCDorbFC3Oq,1.0,來了,8,"00:05:00,258","00:05:01,300",7198,7223
8QulFI8BYtCDorbFC3Oq,1.0,等一下你還沒回答我,8,"00:05:05,430","00:05:07,222",7322,7365
9AulFI8BYtCDorbFC3Oq,1.0,我想要道歉,8,"00:05:19,110","00:05:20,527",7650,7684
-QulFI8BYtCDorbFC3Oq,1.0,等等,8,"00:05:58,399","00:05:58,899",8592,8604
-gulFI8BYtCDorbFC3Oq,1.0,那個聲部真的好難吹喔,8,"00:05:58,900","00:06:00,817",8604,8650
_AulFI8BYtCDorbFC3Oq,1.0,長崎爽世在嗎,8,"00:06:04,614","00:06:06,531",8741,8787
_QulFI8BYtCDorbFC3Oq,1.0,"不好意思, 我們馬上就回去了",8,"00:06:06,532","00:06:08,658",8787,8838
_gulFI8BYtCDorbFC3Oq,1.0,"你們找爽世的話, 她請假喔",8,"00:06:08,659","00:06:10,494",8838,8882
_wulFI8BYtCDorbFC3Oq,1.0,她的感冒一直都沒有好,8,"00:06:10,953","00:06:13,246",8893,8948
AAulFI8BYtCDorbFC3Sq,1.0,爽世同學真的是感冒嗎,8,"00:06:24,342","00:06:26,885",9214,9275
AQulFI8BYtCDorbFC3Sq,1.0,車站是走這邊喔,8,"00:06:33,851","00:06:35,352",9442,9478
CAulFI8BYtCDorbFC3Sq,1.0,帶領著我走向了耀眼的場所,8,"00:07:44,922","00:07:48,383",11146,11229
CwulFI8BYtCDorbFC3Sq,1.0,我感覺充滿了溫暖,8,"00:07:56,767","00:08:00,729",11430,11525
EAulFI8BYtCDorbFC3Sq,1.0,傷害了她,8,"00:08:15,036","00:08:16,536",11868,11904
EgulFI8BYtCDorbFC3Sq,1.0,"對不起, 明明是我找你來的",8,"00:09:12,385","00:09:14,427",13243,13292
FQulFI8BYtCDorbFC3Sq,1.0,我們已經有一年不見了吧,8,"00:09:21,561","00:09:24,104",13463,13524
FwulFI8BYtCDorbFC3Sq,1.0,不過我很高興,8,"00:09:27,024","00:09:27,941",13594,13616
GQulFI8BYtCDorbFC3Sq,1.0,每次看到小祥傳的訊息,8,"00:09:30,695","00:09:32,487",13682,13725
GgulFI8BYtCDorbFC3Sq,1.0,都能讓我獲得勇氣,8,"00:09:32,488","00:09:34,614",13725,13776
IgulFI8BYtCDorbFC3Sq,1.0,你之前有組樂團吧?,8,"00:09:53,426","00:09:54,843",14227,14261
JQulFI8BYtCDorbFC3Sq,1.0,CRY...,8,"00:10:00,850","00:10:01,725",14405,14426
JwulFI8BYtCDorbFC3Sq,1.0,抱歉,8,"00:10:09,525","00:10:10,525",14613,14637
KAulFI8BYtCDorbFC3Sq,1.0,不會,8,"00:10:11,569","00:10:12,819",14662,14692
LAulFI8BYtCDorbFC3Sq,1.0,都是在夏天的時候呢,8,"00:10:24,707","00:10:26,583",14977,15022
LwulFI8BYtCDorbFC3Sq,1.0,真沒想到我們竟然能成為朋友,8,"00:10:54,820","00:10:58,323",15699,15783
MQulFI8BYtCDorbFC3Sq,1.0,那是小祥提議的吧?,8,"00:11:02,787","00:11:04,120",15890,15922
NgulFI8BYtCDorbFC3Sq,1.0,真讓人懷念,8,"00:11:16,884","00:11:18,718",16228,16272
NwulFI8BYtCDorbFC3Sq,1.0,時間到了,8,"00:11:34,110","00:11:35,485",16641,16674
OAulFI8BYtCDorbFC3Sq,1.0,我今天有些事希堂能和初華談談,8,"00:11:39,699","00:11:43,618",16775,16869
OgulFI8BYtCDorbFC3Sq,1.0,你的感冒還好嗎,8,"00:12:23,242","00:12:24,451",17819,17848
OwulFI8BYtCDorbFC3Sq,1.0,對不起讓大家擔心了,8,"00:12:24,452","00:12:26,244",17848,17891
PAulFI8BYtCDorbFC3Sq,1.0,請假期間我有幫你把筆記抄起來了,8,"00:12:26,245","00:12:28,371",17891,17942
PQulFI8BYtCDorbFC3Sq,1.0,"不客氣, 你總是讓我們看筆記啊",8,"00:12:29,373","00:12:31,666",17966,18021
PgulFI8BYtCDorbFC3Sq,1.0,爽世抄的筆記真的...,8,"00:12:31,667","00:12:33,376",18021,18062
PwulFI8BYtCDorbFC3Sq,1.0,今天的練習很快就結束了呢,8,"00:12:38,174","00:12:39,966",18177,18220
RAulFI8BYtCDorbFC3Sq,1.0,沒有這回事啦,8,"00:12:46,932","00:12:48,850",18387,18433
SQulFI8BYtCDorbFC3Sq,1.0,是小睦帶她來看的嗎,8,"00:13:10,122","00:13:12,415",18943,18998
SwulFI8BYtCDorbFC3Sq,1.0,是不是表示她有在積極考慮我們的事呢,8,"00:13:17,922","00:13:21,633",19130,19219
TgulFI8BYtCDorbFC3Sq,1.0,拜話你的事你明明都不肯做的,8,"00:13:31,644","00:13:33,895",19459,19513
UAulFI8BYtCDorbFC3Sq,1.0,你知道小祥家在哪裡吧?,8,"00:13:44,031","00:13:46,866",19756,19824
UgulFI8BYtCDorbFC3Sq,1.0,那個時候和這次都是,8,"00:13:54,208","00:13:56,626",20000,20058
UwulFI8BYtCDorbFC3Sq,1.0,幫我寫,8,"00:14:05,052","00:14:06,052",20260,20284
VAulFI8BYtCDorbFC3Sq,1.0,幫你寫? 寫什麼...,8,"00:14:06,053","00:14:08,471",20284,20342
VQulFI8BYtCDorbFC3Sq,1.0,怎麼積了這麼多訊息啊,8,"00:14:09,181","00:14:11,808",20359,20422
VgulFI8BYtCDorbFC3Sq,1.0,你有好好看訊息嗎,8,"00:14:11,809","00:14:13,685",20422,20467
VwulFI8BYtCDorbFC3Sq,1.0,只在通知畫面看過訊息,8,"00:14:16,063","00:14:17,605",20524,20561
WQulFI8BYtCDorbFC3Sq,1.0,已讀?,8,"00:14:19,275","00:14:20,441",20601,20629
WwulFI8BYtCDorbFC3Sq,1.0,樂奈竟然會留在固定的樂團啊,8,"00:14:21,902","00:14:24,571",20664,20728
XgulFI8BYtCDorbFC3Sq,1.0,"要說""女孩子""才對喔",8,"00:14:29,118","00:14:31,077",20837,20884
YAulFI8BYtCDorbFC3Sq,1.0,要練樂團嗎,8,"00:14:41,130","00:14:41,963",21125,21145
YwulFI8BYtCDorbFC3Sq,1.0,我們去 RING 吧,8,"00:14:47,761","00:14:48,845",21284,21310
ZAulFI8BYtCDorbFC3Sq,1.0,再不快點過去,8,"00:14:49,305","00:14:50,430",21321,21348
ZgulFI8BYtCDorbFC3Sq,1.0,謝謝你連絡我們,8,"00:15:06,530","00:15:07,947",21734,21768
ZwulFI8BYtCDorbFC3Sq,1.0,抱歉讓你久等了,8,"00:15:07,948","00:15:09,699",21768,21810
aAulFI8BYtCDorbFC3Sq,1.0,爽世同學昵?,8,"00:15:09,700","00:15:10,825",21810,21837
awulFI8BYtCDorbFC3Sq,1.0,演唱會後就沒在練了,8,"00:15:16,248","00:15:17,457",21967,21996
bQulFI8BYtCDorbFC3Sq,1.0,爽世同學也會不高興吧,8,"00:15:18,542","00:15:20,001",22022,22057
bgulFI8BYtCDorbFC3Sq,1.0,還是等大家到齊再說比較好,8,"00:15:20,002","00:15:21,711",22057,22098
bwulFI8BYtCDorbFC3Sq,1.0,她想練就會過來了吧,8,"00:15:21,712","00:15:23,129",22098,22132
cgulFI8BYtCDorbFC3Sq,1.0,"看吧, 小燈的看法也和我一樣",8,"00:15:36,018","00:15:38,519",22441,22501
